id,name,parent_id,color,label_tree_id,source_id,rank,scientificname,status,valid_AphiaID,valid_name,valid_rank
446345,Common warehou,445246,bbaaaa,3270,,Arbitrary,,,,,
446346,Nomeidae,443982,30c8f2,3270,125548,Family,Nomeidae,accepted,125548,Nomeidae,Family
446347,Cubehead,446346,bbaaaa,3270,,Arbitrary,,,,,
446348,Bathysauridae,443892,30c8f2,3270,266998,Family,Bathysauridae,accepted,266998,Bathysauridae,Family
446349,Deepsea lizardfish,446348,bbaaaa,3270,,Arbitrary,,,,,
446350,Brochiraja asperula,446244,30c8f2,3270,279994,Species,Brochiraja asperula,accepted,279994,Brochiraja asperula,Species
446351,Deepsea smooth skate,446350,bbaaaa,3270,,Arbitrary,,,,,
446352,Dogfish,445081,bbaaaa,3270,,Arbitrary,,,,,
446353,Nettastomatidae,443324,30c8f2,3270,125433,Family,Nettastomatidae,accepted,125433,Nettastomatidae,Family
446354,Duckbill eel,446353,bbaaaa,3270,,Arbitrary,,,,,
446355,Brochiraja microspinifera,446244,30c8f2,3270,279996,Species,Brochiraja microspinifera,accepted,279996,Brochiraja microspinifera,Species
446356,Dwarf skate,446355,bbaaaa,3270,,Arbitrary,,,,,
446357,Euclichthyidae,443313,30c8f2,3270,267012,Family,Euclichthyidae,accepted,267012,Euclichthyidae,Family
446358,Eucla cod,446357,bbaaaa,3270,,Arbitrary,,,,,
446359,Ipnopidae,443892,30c8f2,3270,125444,Family,Ipnopidae,accepted,125444,Ipnopidae,Family
446360,Bathypterois,446359,30c8f2,3270,125669,Genus,Bathypterois,accepted,125669,Bathypterois,Genus
446361,Bathypterois longifilis,446360,30c8f2,3270,158859,Species,Bathypterois longifilis,accepted,158859,Bathypterois longifilis,Species
446362,Feelerfish,446361,bbaaaa,3270,,Arbitrary,,,,,
446363,Bathygadinae,443314,30c8f2,3270,154231,Subfamily,Bathygadinae,accepted,154231,Bathygadinae,Subfamily
446364,Gadomus,446363,30c8f2,3270,125750,Genus,Gadomus,accepted,125750,Gadomus,Genus
446365,Gadomus aoteanus,446364,30c8f2,3270,272360,Species,Gadomus aoteanus,accepted,272360,Gadomus aoteanus,Species
446366,Filamentous rattail,446365,bbaaaa,3270,,Arbitrary,,,,,
446367,Finless flounder,443885,bbaaaa,3270,,Arbitrary,,,,,
446368,Frogmouth,445875,bbaaaa,3270,,Arbitrary,,,,,
446369,Frostfish_ERROR,445499,d30d0d,3270,,Arbitrary,,,,,
446370,Lepidion inosimae,444039,30c8f2,3270,272481,Species,Lepidion inosimae,accepted,272481,Lepidion inosimae,Species
446371,Giant lepidon,446370,bbaaaa,3270,,Arbitrary,,,,,
446372,Hake,445366,bbaaaa,3270,,Arbitrary,,,,,
446373,Coelorinchus horribilis,445360,30c8f2,3270,280287,Species,Coelorinchus horribilis,accepted,280287,Coelorinchus horribilis,Species
446374,Horrible rattail,446373,bbaaaa,3270,,Arbitrary,,,,,
446375,Coryphaenoides dossenus,444019,30c8f2,3270,272328,Species,Coryphaenoides dossenus,accepted,272328,Coryphaenoides dossenus,Species
446376,Humpback rattail,446375,bbaaaa,3270,,Arbitrary,,,,,
446377,Helicolenus percoides,445452,30c8f2,3270,274770,Species,Helicolenus percoides,accepted,274770,Helicolenus percoides,Species
446378,Jock Stewart,446377,bbaaaa,3270,,Arbitrary,,,,,
446379,Johnsons cod,444038,bbaaaa,3270,,Arbitrary,,,,,
446380,Kayiomaru rattail,443158,e645b5,3270,,Arbitrary,,,,,
446381,Rhinochimaeridae,445182,30c8f2,3270,105697,Family,Rhinochimaeridae,accepted,105697,Rhinochimaeridae,Family
446382,Harriotta,446381,30c8f2,3270,105735,Genus,Harriotta,accepted,105735,Harriotta,Genus
446383,Harriotta raleighana,446382,30c8f2,3270,105829,Species,Harriotta raleighana,accepted,105829,Harriotta raleighana,Species
446384,Longnose ghost shark,446383,bbaaaa,3270,,Arbitrary,,,,,
446385,Malacosteinae,443923,30c8f2,3270,154693,Subfamily,Malacosteinae,accepted,154693,Malacosteinae,Subfamily
446386,Malacosteus,446385,30c8f2,3270,126213,Genus,Malacosteus,accepted,126213,Malacosteus,Genus
446387,Malacosteus australis,446386,30c8f2,3270,398364,Species,Malacosteus australis,accepted,398364,Malacosteus australis,Species
446388,Loosejaw,446387,bbaaaa,3270,,Arbitrary,,,,,
446389,Etmopterus lucifer,446233,30c8f2,3270,215604,Species,Etmopterus lucifer,accepted,215604,Etmopterus lucifer,Species
446390,Lucifers dogfish,446389,bbaaaa,3270,,Arbitrary,,,,,
446391,Paraulopus,444983,30c8f2,3270,270275,Genus,Paraulopus,accepted,270275,Paraulopus,Genus
446392,Paraulopus okamurai,446391,30c8f2,3270,282134,Species,Paraulopus okamurai,accepted,282134,Paraulopus okamurai,Species
446393,Magpie cucumberfish,446392,bbaaaa,3270,,Arbitrary,,,,,
446394,Coelorinchus matamua,445360,30c8f2,3270,280309,Species,Coelorinchus matamua,accepted,280309,Coelorinchus matamua,Species
446395,Mahia rattail,446394,bbaaaa,3270,,Arbitrary,,,,,
446396,Pleuronectinae,445426,26f1ff,3270,154687,Subfamily,Pleuronectinae,accepted,154687,Pleuronectinae,Subfamily
446397,Pseudopleuronectes,446396,26f1ff,3270,154701,Genus,Pseudopleuronectes,accepted,154701,Pseudopleuronectes,Genus
446398,Pseudopleuronectes yokohamae,446397,26f1ff,3270,275360,Species,Pseudopleuronectes yokohamae,accepted,275360,Pseudopleuronectes yokohamae,Species
446399,Marbled flounder,446398,bbaaaa,3270,,Arbitrary,,,,,
446400,Moray cod,444041,bbaaaa,3270,,Arbitrary,,,,,
446401,Guttigadus,444033,30c8f2,3270,158973,Genus,Guttigadus,accepted,158973,Guttigadus,Genus
446402,Guttigadus nudicephalus,446401,30c8f2,3270,275877,Species,Guttigadus nudicephalus,accepted,275877,Guttigadus nudicephalus,Species
446403,Nakedhead codling,446402,bbaaaa,3270,,Arbitrary,,,,,
446404,Coelorinchus innotabilis,445360,30c8f2,3270,280291,Species,Coelorinchus innotabilis,accepted,280291,Coelorinchus innotabilis,Species
446405,Notable rattail,446404,bbaaaa,3270,,Arbitrary,,,,,
446406,Callionymiformes,443154,30c8f2,3270,1517496,Order,Callionymiformes,accepted,1517496,Callionymiformes,Order
446407,Callionymidae,446406,30c8f2,3270,125522,Family,Callionymidae,accepted,125522,Callionymidae,Family
446408,Foetorepus,446407,30c8f2,3270,159622,Genus,Foetorepus,accepted,159622,Foetorepus,Genus
446409,Foetorepus phasis,446408,30c8f2,3270,276349,Species,Foetorepus phasis,accepted,276349,Foetorepus phasis,Species
446410,Orange dragonet,446409,bbaaaa,3270,,Arbitrary,,,,,
446411,Lepidoperca,444977,30c8f2,3270,269637,Genus,Lepidoperca,accepted,269637,Lepidoperca,Genus
446412,Lepidoperca aurantia,446411,30c8f2,3270,281296,Species,Lepidoperca aurantia,accepted,281296,Lepidoperca aurantia,Species
446413,Orange perch,446412,bbaaaa,3270,,Arbitrary,,,,,
446414,Hydrolagus bemisi,445184,30c8f2,3270,271405,Species,Hydrolagus bemisi,accepted,271405,Hydrolagus bemisi,Species
446415,Pale ghost shark,446414,bbaaaa,3270,,Arbitrary,,,,,
446416,Trachyrincinae,443314,30c8f2,3270,154234,Subfamily,Trachyrincinae,accepted,154234,Trachyrincinae,Subfamily
446417,Idiolophorhynchus,446416,30c8f2,3270,269484,Genus,Idiolophorhynchus,accepted,269484,Idiolophorhynchus,Genus
446418,Idiolophorhynchus andriashevi,446417,30c8f2,3270,281156,Species,Idiolophorhynchus andriashevi,accepted,281156,Idiolophorhynchus andriashevi,Species
446419,Pineapple rattail,446418,bbaaaa,3270,,Arbitrary,,,,,
446420,Chaunax russatus,445875,30c8f2,3270,835042,Species,Chaunax russatus,accepted,835042,Chaunax russatus,Species
446421,Pink frogmouth,446420,bbaaaa,3270,,Arbitrary,,,,,
446422,Somniosidae,445080,30c8f2,3270,267047,Family,Somniosidae,accepted,267047,Somniosidae,Family
446423,Scymnodon,446422,30c8f2,3270,105778,Genus,Scymnodon,accepted,105778,Scymnodon,Genus
446424,Scymnodon macracanthus,446423,30c8f2,3270,299100,Species,Scymnodon macracanthus,accepted,299100,Scymnodon macracanthus,Species
446425,Plunket shark,446424,bbaaaa,3270,,Arbitrary,,,,,
446426,Stichaeidae,444135,30c8f2,3270,125566,Family,Stichaeidae,accepted,125566,Stichaeidae,Family
446427,Prickleback,446426,bbaaaa,3270,,Arbitrary,,,,,
446428,Coelorinchus trachycarus,445360,30c8f2,3270,280350,Species,Coelorinchus trachycarus,accepted,280350,Coelorinchus trachycarus,Species
446429,Roughhead rattail,446428,bbaaaa,3270,,Arbitrary,,,,,
446430,Scaly gurnard_ERROR,445505,db1414,3270,,Arbitrary,,,,,
446431,Symphurinae,445727,30c8f2,3270,154689,Subfamily,Symphurinae,accepted,154689,Symphurinae,Subfamily
446432,Symphurus,446431,30c8f2,3270,126113,Genus,Symphurus,accepted,126113,Symphurus,Genus
446433,Symphurus thermophilus,446432,30c8f2,3270,398703,Species,Symphurus thermophilus,accepted,398703,Symphurus thermophilus,Species
446434,Seamount tonguefish,446433,bbaaaa,3270,,Arbitrary,,,,,
446435,Coryphaenoides serrulatus,444019,30c8f2,3270,272352,Species,Coryphaenoides serrulatus,accepted,272352,Coryphaenoides serrulatus,Species
446436,Serrulate rattail,446435,bbaaaa,3270,,Arbitrary,,,,,
446437,Seriolella punctata,445245,30c8f2,3270,282758,Species,Seriolella punctata,accepted,282758,Seriolella punctata,Species
446438,Silver warehou,446437,bbaaaa,3270,,Arbitrary,,,,,
446439,Slickhead,443890,bbaaaa,3270,,Arbitrary,,,,,
446440,Lepidion microcephalus,444039,30c8f2,3270,272482,Species,Lepidion microcephalus,accepted,272482,Lepidion microcephalus,Species
446441,Smallheaded cod,446440,bbaaaa,3270,,Arbitrary,,,,,
446442,Pseudocyttinae,443311,30c8f2,3270,267161,Subfamily,Pseudocyttinae,accepted,267161,Pseudocyttinae,Subfamily
446443,Pseudocyttus,446442,30c8f2,3270,126248,Genus,Pseudocyttus,accepted,126248,Pseudocyttus,Genus
446444,Pseudocyttus maculatus,446443,30c8f2,3270,127424,Species,Pseudocyttus maculatus,accepted,127424,Pseudocyttus maculatus,Species
446445,Smooth oreo,446444,bbaaaa,3270,,Arbitrary,,,,,
446446,Snake eel_ERROR,445167,ed0202,3270,,Arbitrary,,,,,
446447,Centrophoridae,445080,30c8f2,3270,105713,Family,Centrophoridae,accepted,105713,Centrophoridae,Family
446448,Deania,446447,30c8f2,3270,105771,Genus,Deania,accepted,105771,Deania,Genus
446449,Deania calceus,446448,30c8f2,3270,298167,Species,Deania calceus,accepted,298167,Deania calceus,Species
446450,Shovelnose dogfish,446449,bbaaaa,3270,,Arbitrary,,,,,
446451,Simenchelyinae,446190,30c8f2,3270,267050,Subfamily,Simenchelyinae,accepted,267050,Simenchelyinae,Subfamily
446452,Simenchelys,446451,30c8f2,3270,125655,Genus,Simenchelys,accepted,125655,Simenchelys,Genus
446453,Simenchelys parasitica,446452,30c8f2,3270,126327,Species,Simenchelys parasitica,accepted,126327,Simenchelys parasitica,Species
446454,Snubnose eel,446453,bbaaaa,3270,,Arbitrary,,,,,
446455,Pseudophycis barbata,445378,30c8f2,3270,282469,Species,Pseudophycis barbata,accepted,282469,Pseudophycis barbata,Species
446456,Southern bastard cod,446455,bbaaaa,3270,,Arbitrary,,,,,
446457,Neocyttus,446324,30c8f2,3270,126247,Genus,Neocyttus,accepted,126247,Neocyttus,Genus
446458,Neocyttus rhomboidalis,446457,30c8f2,3270,217959,Species,Neocyttus rhomboidalis,accepted,217959,Neocyttus rhomboidalis,Species
446459,Spiky oreo,446458,bbaaaa,3270,,Arbitrary,,,,,
446460,Sebastolobinae,445450,30c8f2,3270,154408,Subfamily,Sebastolobinae,accepted,154408,Sebastolobinae,Subfamily
446461,Trachyscorpia,446460,30c8f2,3270,126176,Genus,Trachyscorpia,accepted,126176,Trachyscorpia,Genus
446462,Trumpeter,445339,bbaaaa,3270,,Arbitrary,,,,,
446463,Bythitinae,446333,30c8f2,3270,154743,Subfamily,Bythitinae,accepted,154743,Bythitinae,Subfamily
446464,Cataetyx,446463,30c8f2,3270,125849,Genus,Cataetyx,accepted,125849,Cataetyx,Genus
446465,Cataetyx chthamalorhynchus,446464,30c8f2,3270,220358,Species,Cataetyx chthamalorhynchus,accepted,220358,Cataetyx chthamalorhynchus,Species
446466,White brotula,446465,bbaaaa,3270,,Arbitrary,,,,,
446467,Trachyrincus,446416,30c8f2,3270,125759,Genus,Trachyrincus,accepted,125759,Trachyrincus,Genus
446468,Trachyrincus aphyodes,446467,30c8f2,3270,272444,Species,Trachyrincus aphyodes,accepted,272444,Trachyrincus aphyodes,Species
446469,White rattail,446468,bbaaaa,3270,,Arbitrary,,,,,
446470,Seriolella caerulea,445245,30c8f2,3270,282756,Species,Seriolella caerulea,accepted,282756,Seriolella caerulea,Species
446471,White warehou,446470,bbaaaa,3270,,Arbitrary,,,,,
446472,Rhinochimaera,446381,30c8f2,3270,105736,Genus,Rhinochimaera,accepted,105736,Rhinochimaera,Genus
446473,Rhinochimaera pacifica,446472,30c8f2,3270,271420,Species,Rhinochimaera pacifica,accepted,271420,Rhinochimaera pacifica,Species
446474,Widenose chimaera,446473,bbaaaa,3270,,Arbitrary,,,,,
446475,Yellow cod,445000,bbaaaa,3270,,Arbitrary,,,,,
446476,Pterygotrigla pauli,444973,30c8f2,3270,277048,Species,Pterygotrigla pauli,accepted,277048,Pterygotrigla pauli,Species
446477,Yellowspotted gurnard,446476,bbaaaa,3270,,Arbitrary,,,,,
446478,Plumularioidea,445867,c50707,3270,731048,Superfamily,Plumularioidea,accepted,731048,Plumularioidea,Superfamily
446479,Aglaopheniidae,446478,c50707,3270,1605,Family,Aglaopheniidae,accepted,1605,Aglaopheniidae,Family
446480,Lytocarpia,446479,c50707,3270,117002,Genus,Lytocarpia,accepted,117002,Lytocarpia,Genus
446481,Lytocarpia sp.,446480,c50707,3270,,Arbitrary,,,,,
446482,Funiculinidae,444458,c50707,3270,128481,Family,Funiculinidae,accepted,128481,Funiculinidae,Family
446483,Funiculina,446482,c50707,3270,128490,Genus,Funiculina,accepted,128490,Funiculina,Genus
446484,Funiculina sp.,446483,c50707,3270,,Arbitrary,,,,,
446485,Astrothorax,444250,2ee693,3270,204653,Genus,Astrothorax,accepted,204653,Astrothorax,Genus
446486,Astrothorax waitei,446485,2ee693,3270,214611,Species,Astrothorax waitei,accepted,214611,Astrothorax waitei,Species
446487,Bathymodiolus sp.,445057,f2d649,3270,,Arbitrary,,,,,
446488,Homolidae,444891,f230b8,3270,106744,Family,Homolidae,accepted,106744,Homolidae,Family
446489,Oxynotidae,445080,30c8f2,3270,267046,Family,Oxynotidae,accepted,267046,Oxynotidae,Family
446490,Oxynotus,446489,30c8f2,3270,105776,Genus,Oxynotus,accepted,105776,Oxynotus,Genus
446491,Oxynotus bruniensis,446490,30c8f2,3270,271648,Species,Oxynotus bruniensis,accepted,271648,Oxynotus bruniensis,Species
446492,Prickly dogfish,446491,bbaaaa,3270,,Arbitrary,,,,,
446493,Tentorium,444550,ba66ff,3270,132053,Genus,Tentorium,accepted,132053,Tentorium,Genus
446494,Tentorium papillatum,446493,ba66ff,3270,170689,Species,Tentorium papillatum,accepted,170689,Tentorium papillatum,Species
446495,Narella,443831,c50707,3270,125319,Genus,Narella,accepted,125319,Narella,Genus
446496,Narella sp.,446495,c50707,3270,,Arbitrary,,,,,
446497,Tokoprymno,443831,c50707,3270,173565,Genus,Tokoprymno,accepted,173565,Tokoprymno,Genus
446498,Tokoprymno sp.,446497,c50707,3270,,Arbitrary,,,,,
446499,Siboglinidae,443866,94ff4d,3270,129096,Family,Siboglinidae,accepted,129096,Siboglinidae,Family
446500,Frenulate worms,446499,bbaaaa,3270,,Arbitrary,,,,,
446501,Imparidentia,443698,f2d649,3270,869600,Superorder,Imparidentia,accepted,869600,Imparidentia,Superorder
446502,Venerida,446501,f2d649,3270,217,Order,Venerida,accepted,217,Venerida,Order
446503,Glossoidea,446502,f2d649,3270,14637,Superfamily,Glossoidea,accepted,14637,Glossoidea,Superfamily
446504,Vesicomyidae,446503,f2d649,3270,23140,Family,Vesicomyidae,accepted,23140,Vesicomyidae,Family
446505,Pliocardiinae,446504,f2d649,3270,1059317,Subfamily,Pliocardiinae,accepted,1059317,Pliocardiinae,Subfamily
446506,Calyptogena,446505,f2d649,3270,367971,Genus,Calyptogena,accepted,367971,Calyptogena,Genus
446507,Calyptogena sp.,446506,f2d649,3270,,Arbitrary,,,,,
446508,Protobranchia,443274,f2d649,3270,106,Subclass,Protobranchia,accepted,106,Protobranchia,Subclass
446509,Solemyida,446508,f2d649,3270,22629,Order,Solemyida,accepted,22629,Solemyida,Order
446510,Solemyoidea,446509,f2d649,3270,22630,Superfamily,Solemyoidea,accepted,22630,Solemyoidea,Superfamily
446511,Solemyidae,446510,f2d649,3270,22632,Family,Solemyidae,accepted,22632,Solemyidae,Family
446512,Acharacinae,446511,f2d649,3270,889627,Subfamily,Acharacinae,accepted,889627,Acharacinae,Subfamily
446513,Acharax,446512,f2d649,3270,293237,Genus,Acharax,accepted,293237,Acharax,Genus
446514,Acharax clarificata,446513,f2d649,3270,599353,Species,Acharax clarificata,accepted,599353,Acharax clarificata,Species
446515,Amblyraja hyperborea,444118,30c8f2,3270,105863,Species,Amblyraja hyperborea,accepted,105863,Amblyraja hyperborea,Species
446516,Amblyraja cf. hyperborea,446515,30c8f2,3270,,Arbitrary,,,,,
446517,Antarctoneptunea,443608,f2d649,3270,196924,Genus,Antarctoneptunea,accepted,196924,Antarctoneptunea,Genus
446518,Antarctoneptunea benthicola,446517,f2d649,3270,1023279,Species,Antarctoneptunea benthicola,accepted,1023279,Antarctoneptunea benthicola,Species
446519,Aristeidae,443557,f230b8,3270,106725,Family,Aristeidae,accepted,106725,Aristeidae,Family
446520,Munidopsidae,443196,f230b8,3270,562642,Family,Munidopsidae,accepted,562642,Munidopsidae,Family
446521,Munidopsis,446520,f230b8,3270,106836,Genus,Munidopsis,accepted,106836,Munidopsis,Genus
446522,Halcampidae,444314,c50707,3270,100667,Family,Halcampidae,accepted,100667,Halcampidae,Family
446523,Ctenostomatida,444352,0dff6a,3270,110723,Order,Ctenostomatida,accepted,110723,Ctenostomatida,Order
446524,Stolonifera,446523,0dff6a,3270,153683,Suborder,Stolonifera,accepted,153683,Stolonifera,Suborder
446525,Anthoptilum,446236,c50707,3270,128489,Genus,Anthoptilum,accepted,128489,Anthoptilum,Genus
446526,Trachylinae,443272,c50707,3270,22754,Subclass,Trachylinae,accepted,22754,Trachylinae,Subclass
446527,Trachymedusae,446526,c50707,3270,16350,Order,Trachymedusae,accepted,16350,Trachymedusae,Order
446528,Rhopalonematidae,446527,c50707,3270,16842,Family,Rhopalonematidae,accepted,16842,Rhopalonematidae,Family
446529,Crossota,446528,c50707,3270,117216,Genus,Crossota,accepted,117216,Crossota,Genus
446530,Brissidae,443454,2ee693,3270,123173,Family,Brissidae,accepted,123173,Brissidae,Family
446531,Brissopsinae,446530,2ee693,3270,510878,Subfamily,Brissopsinae,accepted,510878,Brissopsinae,Subfamily
446532,Brissopsis,446531,2ee693,3270,123418,Genus,Brissopsis,accepted,123418,Brissopsis,Genus
446533,Brissopsis oldhami,446532,2ee693,3270,414240,Species,Brissopsis oldhami,accepted,414240,Brissopsis oldhami,Species
446534,Trachyrincus longirostris,446467,30c8f2,3270,272446,Species,Trachyrincus longirostris,accepted,272446,Trachyrincus longirostris,Species
446535,Coryphaenoides subserrulatus,444019,30c8f2,3270,217761,Species,Coryphaenoides subserrulatus,accepted,217761,Coryphaenoides subserrulatus,Species
446536,Halosauropsis,446341,30c8f2,3270,125838,Genus,Halosauropsis,accepted,125838,Halosauropsis,Genus
446537,Halosauropsis macrochir,446536,30c8f2,3270,126639,Species,Halosauropsis macrochir,accepted,126639,Halosauropsis macrochir,Species
446538,Astrorhizida,443293,7cd5b4,3270,394016,Order,Astrorhizida,accepted,394016,Astrorhizida,Order
446539,Astrorhizina,446538,7cd5b4,3270,736979,Suborder,Astrorhizina,accepted,736979,Astrorhizina,Suborder
446540,Astrorhizoidea,446539,7cd5b4,3270,465767,Superfamily,Astrorhizoidea,accepted,465767,Astrorhizoidea,Superfamily
446541,Rhabdamminidae,446540,7cd5b4,3270,414878,Family,Rhabdamminidae,accepted,414878,Rhabdamminidae,Family
446542,Bathysiphoninae,446541,7cd5b4,3270,737017,Subfamily,Bathysiphoninae,accepted,737017,Bathysiphoninae,Subfamily
446543,Bathysiphon,446542,7cd5b4,3270,112300,Genus,Bathysiphon,accepted,112300,Bathysiphon,Genus
446544,Haliclona (Halichoclona),444533,ba66ff,3270,166575,Subgenus,Haliclona (Halichoclona),accepted,166575,Haliclona (Halichoclona),Subgenus
446545,Haliclona (Halichoclona) sonnae,446544,ba66ff,3270,1338667,Species,Haliclona (Halichoclona) sonnae,accepted,1338667,Haliclona (Halichoclona) sonnae,Species
446546,Lamellibrachia,446499,94ff4d,3270,129107,Genus,Lamellibrachia,accepted,129107,Lamellibrachia,Genus
446547,Lamellibrachia columna,446546,94ff4d,3270,265813,Species,Lamellibrachia columna,accepted,265813,Lamellibrachia columna,Species
446548,Polyacanthonotus,446220,30c8f2,3270,125841,Genus,Polyacanthonotus,accepted,125841,Polyacanthonotus,Genus
446549,Polyacanthonotus rissoanus,446548,30c8f2,3270,126645,Species,Polyacanthonotus rissoanus,accepted,126645,Polyacanthonotus rissoanus,Species
446550,Harriotta haeckeli,446382,f23131,3270,105828,Species,Harriotta haeckeli,unaccepted,105829,Harriotta raleighana,Species
446551,Notoraja,444120,30c8f2,3270,270053,Genus,Notoraja,accepted,270053,Notoraja,Genus
446552,Notacanthus chemnitzii,446221,30c8f2,3270,126643,Species,Notacanthus chemnitzii,accepted,126643,Notacanthus chemnitzii,Species
446553,Lepidion schmidti,444039,30c8f2,3270,126496,Species,Lepidion schmidti,accepted,126496,Lepidion schmidti,Species
446554,Four-Rayed Rattail,446535,bbaaaa,3270,,Arbitrary,,,,,
446555,Nezumia,444018,30c8f2,3270,125754,Genus,Nezumia,accepted,125754,Nezumia,Genus
446556,Nezumia namatahi,446555,30c8f2,3270,272420,Species,Nezumia namatahi,accepted,272420,Nezumia namatahi,Species
446557,Sternoptychidae,443922,30c8f2,3270,125603,Family,Sternoptychidae,accepted,125603,Sternoptychidae,Family
446558,Maurolicinae,446557,30c8f2,3270,154224,Subfamily,Maurolicinae,accepted,154224,Maurolicinae,Subfamily
446559,Maurolicus,446558,30c8f2,3270,126197,Genus,Maurolicus,accepted,126197,Maurolicus,Genus
446560,Maurolicus australis,446559,30c8f2,3270,274968,Species,Maurolicus australis,accepted,274968,Maurolicus australis,Species
446561,Pearlside (Maurolicus australis),446560,bbaaaa,3270,,Arbitrary,,,,,
446562,Cutthroat eel,446190,bbaaaa,3270,,Arbitrary,,,,,
446563,Actinoscyphiidae,444314,c50707,3270,100654,Family,Actinoscyphiidae,accepted,100654,Actinoscyphiidae,Family
446564,Phelliactis,444315,c50707,3270,100762,Genus,Phelliactis,accepted,100762,Phelliactis,Genus
446565,Heteropolypus,443826,c50707,3270,345446,Genus,Heteropolypus,accepted,345446,Heteropolypus,Genus
446566,Acanella,445907,c50707,3270,125303,Genus,Acanella,accepted,125303,Acanella,Genus
446567,Distichoptilum,446230,c50707,3270,128497,Genus,Distichoptilum,accepted,128497,Distichoptilum,Genus
446568,Distichoptilum gracile,446567,c50707,3270,128524,Species,Distichoptilum gracile,accepted,128524,Distichoptilum gracile,Species
446569,Lipkiidae,443552,f230b8,3270,1067596,Family,Lipkiidae,accepted,1067596,Lipkiidae,Family
446570,Lipkius,446569,f230b8,3270,513970,Genus,Lipkius,accepted,513970,Lipkius,Genus
446571,Lipkius holthuisi,446570,f230b8,3270,514301,Species,Lipkius holthuisi,accepted,514301,Lipkius holthuisi,Species
446572,Astromesites,443348,2ee693,3270,291686,Genus,Astromesites,accepted,291686,Astromesites,Genus
446573,Astromesites primigenius,446572,2ee693,3270,291688,Species,Astromesites primigenius,accepted,291688,Astromesites primigenius,Species
446574,Diplopteraster,443375,2ee693,3270,123331,Genus,Diplopteraster,accepted,123331,Diplopteraster,Genus
446575,Diplopteraster sp.,446574,2ee693,3270,,Arbitrary,,,,,
446576,Pentagonasterinae,443358,2ee693,3270,196205,Subfamily,Pentagonasterinae,accepted,196205,Pentagonasterinae,Subfamily
446577,Pentagonaster,446576,2ee693,3270,123302,Genus,Pentagonaster,accepted,123302,Pentagonaster,Genus
446578,Pentagonaster pulchellus,446577,2ee693,3270,254778,Species,Pentagonaster pulchellus,accepted,254778,Pentagonaster pulchellus,Species
446579,Mediaster sladeni,443363,2ee693,3270,291645,Species,Mediaster sladeni,accepted,291645,Mediaster sladeni,Species
446580,Clarkcomidae,443396,0cf2c4,3270,1116874,Family,Clarkcomidae,accepted,1116874,Clarkcomidae,Family
446581,Clarkcoma,446580,0cf2c4,3270,242487,Genus,Clarkcoma,accepted,242487,Clarkcoma,Genus
446582,Clarkcoma bollonsi,446581,0cf2c4,3270,243239,Species,Clarkcoma bollonsi,accepted,243239,Clarkcoma bollonsi,Species
446583,Ophionereidina,443398,2ee693,3270,1062667,Suborder,Ophionereidina,accepted,1062667,Ophionereidina,Suborder
446584,Ophionereidoidea,446583,2ee693,3270,1077084,Superfamily,Ophionereidoidea,accepted,1077084,Ophionereidoidea,Superfamily
446585,Ophionereididae,446584,2ee693,3270,123199,Family,Ophionereididae,accepted,123199,Ophionereididae,Family
446586,Ophiochiton,446585,2ee693,3270,123552,Genus,Ophiochiton,accepted,123552,Ophiochiton,Genus
446587,Ophiochiton lentus,446586,2ee693,3270,243553,Species,Ophiochiton lentus,accepted,243553,Ophiochiton lentus,Species
446588,Ophiactoidea,443399,2ee693,3270,1079036,Superfamily,Ophiactoidea,accepted,1079036,Ophiactoidea,Superfamily
446589,Ophiactidae,446588,2ee693,3270,123207,Family,Ophiactidae,accepted,123207,Ophiactidae,Family
446590,Oneirophanta sp.,444233,2ee693,3270,,Arbitrary,,,,,
446591,Ellipinion,443673,2ee693,3270,123511,Genus,Ellipinion,accepted,123511,Ellipinion,Genus
446592,Ellipinion sp.,446591,2ee693,3270,,Arbitrary,,,,,
446593,Benthogone,443475,2ee693,3270,123522,Genus,Benthogone,accepted,123522,Benthogone,Genus
446594,Benthogone sp.,446593,2ee693,3270,,Arbitrary,,,,,
446595,Goniocidaris umbraculum,443416,e62d2d,3270,414196,Species,Goniocidaris umbraculum,alternative representation,513297,Goniocidaris (Goniocidaris) umbraculum,Species
446596,Caenopedina otagoensis,443445,2ee693,3270,512988,Species,Caenopedina otagoensis,accepted,512988,Caenopedina otagoensis,Species
446597,Hygrosoma sp.,446146,2ee693,3270,,Arbitrary,,,,,
446598,Sperosomatinae,444878,2ee693,3270,510905,Subfamily,Sperosomatinae,accepted,510905,Sperosomatinae,Subfamily
446599,Sperosoma,446598,2ee693,3270,123402,Genus,Sperosoma,accepted,123402,Sperosoma,Genus
446600,Sperosoma sp.,446599,2ee693,3270,,Arbitrary,,,,,
446601,Caenopedina porphyrogigas,443445,2ee693,3270,456755,Species,Caenopedina porphyrogigas,accepted,456755,Caenopedina porphyrogigas,Species
446602,Urechinidae,444211,2ee693,3270,123169,Family,Urechinidae,accepted,123169,Urechinidae,Family
446603,Urechinus,446602,2ee693,3270,123409,Genus,Urechinus,accepted,123409,Urechinus,Genus
446604,Urechinus sp.,446603,2ee693,3270,,Arbitrary,,,,,
446605,Sepiolidae,444968,f2d649,3270,11725,Family,Sepiolidae,accepted,11725,Sepiolidae,Family
